reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHesICtoatLMqSRuaI7iM378ynDs3nrCNv4NkFPO1phoKuYND3TKyshrE-Y7GsLnvi1ZK5eUfSR4kuDsw,Rashed Shahriar,https://play-lh.googleusercontent.com/a-/AOh14Gi3uZR-njQfRDjsBOYKZFBzLj8mOT1aslFGnxxt,It's very helpful ðŸ‘,5,0,5.7.0.20,10/01/2021 17:53,,,newest,com.anydo
gp:AOqpTOEjdERoGRdSQoLCd0mM_Bghs_KioWUT6LNZHw9LT8ul87Wkf-XfkS-4bPMQF1tUZYtk5K4_KmSgw_tGSg,William Moura,https://play-lh.googleusercontent.com/a-/AOh14Ggdv9NZk3KeHPxEScnG-sPiEjcuL0R_7MsBH3TP,"Dentre os apps que jÃ¡ usei para listas, esse foi o melhor. A integraÃ§Ã£o com o calendar Ã© muito boa. Pra fechar com chave de ouro sÃ³ faltava uma extensÃ£o bem feita para navegador web, dessas que substituem a New tab pelas listas.",5,0,5.7.0.20,10/01/2021 10:53,,,newest,com.anydo
gp:AOqpTOH4IJC5AUY0zI2gDZTLka9-M9RDaqmERb-wPPouUcmnV-EhBX_Q9SfOnYB5SLewTJxE6n1XAoRq-jS2Sg,Lilah Russell,https://play-lh.googleusercontent.com/a-/AOh14GipB5WjN6trOuRujPdT5mG1IYZH8OUNOgzgWU4i,Easy to use. Easy to share with someone else. Would highly recommend,5,0,,10/01/2021 09:53,,,newest,com.anydo
gp:AOqpTOGFyGONP6GwMVEObtV-L1mdEz8c74s9FwzCQZvoThwmuuvzcWOcZjx4k3avgj2nB4Imo3hMWWQuM9RjBw,Vladislav R,https://play-lh.googleusercontent.com/a-/AOh14GhjKzC_4W5nXRsVP7LTGbDHiwLiWWmsBGgFohU3,"ÐšÑƒÐ¿Ð¸Ð» Ð¿Ð¾Ð´Ð¿Ð¸ÑÐºÑƒ Ð¸ Ð¿Ð¾ÐºÐ° Ð¶Ð°Ð»ÐµÑŽ. ÐžÑ‚Ð²Ñ€Ð°Ñ‚Ð¸Ñ‚ÐµÐ»ÑŒÐ½Ð°Ñ ÑÐ¸Ð½Ñ…Ñ€Ð¾Ð½Ð¸Ð·Ð°Ñ†Ð¸Ñ, Ð²Ñ‡Ðµ Ñ‡Ñ‚Ð¾ Ð½Ð°Ð±Ð¸Ð²Ð°ÐµÑ‚ÑÑ Ð½Ð° Ð´ÐµÑÐºÑ‚Ð¾Ð¿Ðµ, Ð¿Ð¾ÐºÐ°Ð·Ñ‹Ð²Ð°ÐµÑ‚ÑÑ Ð½Ð° Ñ‚ÐµÐ»ÐµÑ„Ð¾Ð½Ðµ Ð»Ð¸ÑˆÑŒ Ñ€Ð°Ð·, Ð¿Ð¾Ñ‚Ð¾Ð¼ Ð´Ð°Ð½Ð½Ñ‹Ðµ Ð¾Ñ‡Ð¸Ñ‰Ð°ÑŽÑ‚ÑÑ Ð¸ Ð¿Ñ€Ð¸ Ð¿Ð¾Ð¿Ñ‹Ñ‚ÐºÐµ Ð¿ÐµÑ€ÐµÐ»Ð¾Ð³Ð¸Ð½Ð¸Ñ‚ÑŒÑÑ Ð¿Ñ€Ð¸Ð»Ð¾Ð¶ÐµÐ½Ð¸Ðµ Ð·Ð°Ð²Ð¸ÑÐ°ÐµÑ‚, Ð¿Ð¾ÑÐ»Ðµ Ñ‡ÐµÐ³Ð¾ Ð¿Ñ€Ð¸Ñ…Ð¾Ð´Ð¸Ñ‚ÑÑ ÐµÐ³Ð¾ Ð¿Ð¾Ð»Ð½Ð¾ÑÑ‚ÑŒÑŽ Ð¿ÐµÑ€ÐµÑƒÑÑ‚Ð°Ð½Ð°Ð²Ð»Ð¸Ð²Ð°Ñ‚ÑŒ.",5,0,5.7.0.20,10/01/2021 09:02,,,newest,com.anydo
gp:AOqpTOFdShzFDG3d4eoBNKu38Pbi9EJ6X1vhWGPAfiuzoP3oOvDDCTZQsa3ew8iaKTPqdljdc0Lfe6Y4IrhfQA,Refaat Hamdy,https://play-lh.googleusercontent.com/-zCPsnNb0yqg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck-T--ucgJFBNZFIULhnNR_kaiAnA/photo.jpg,This app helps me do so much things in my day. I'm honestly thankful and grateful to find this app!,5,0,5.7.0.20,10/01/2021 02:55,,,newest,com.anydo
gp:AOqpTOGf0N7KeaSwx_IY4OHvUyxnNd1cbxOHyj5RHK03j3K4KqzgRtL5kM1mMlpG9v6UFM2FzP53KRBhCTJfxA,sarac octavian,https://play-lh.googleusercontent.com/a-/AOh14Ggi9CqRa2rZe8q8LIn1odDaepfZ-SRjeP98o0uITg,GoodðŸ˜Š,5,0,,09/01/2021 12:38,,,newest,com.anydo
gp:AOqpTOGT-C9MPebOXAIzIwq0f0cZBe8dfBFreO76T89mJfBPWD--toDuS1_HHIg7epozFzmJYNq6NcM9gQS9yQ,Ahmed Jamaal,https://play-lh.googleusercontent.com/a-/AOh14GiXG3eil7cNtzVpZS4SL6FTjhlcMqgQbMNjiwuy,Good experience,5,0,5.7.0.20,09/01/2021 08:28,,,newest,com.anydo
gp:AOqpTOGkzo5Udv6cVUhsuHM9Tsiof0iu4aqilDqwPd9hYioJFjyEKlfg87A504gXbEpMhIgAV3bpvyOMuAh85g,Anzal Azeez,https://play-lh.googleusercontent.com/a-/AOh14GgtDDqqBgoaEXt2wxkJblUYishVOerF4e_x5xM7rw,"Also, a common task entry button in the home screen at the centre Bottom would be good with an option to enter the date.",5,0,,09/01/2021 06:22,,,newest,com.anydo
gp:AOqpTOEV0MvFn8GrcCvUAKaEdldH-PodEmKVfQVwHRuSbb6B-4YUcFcJsyXUtD6EaSLHDs7kOggM9Q9_Y9livg,TEMESGEN BEST,https://play-lh.googleusercontent.com/a-/AOh14GhIS-928LniJokZzxPytHrL_zMepwYs3PmmuCg4,Very nice,5,0,5.7.0.20,08/01/2021 22:13,,,newest,com.anydo
gp:AOqpTOGbrs2ehTvY8Rti3CLYF-lhN4didE-fnRc6MS1fdVuJfGdaB4RzMOCGdHMXegipqxtvzseLQw_ZeETbPA,Kaleb Richarz,https://play-lh.googleusercontent.com/a-/AOh14GhZ-bKuQw6OtwjVNDzctwPAlWhYGtN82lEKzUZj,I only have the free version of this app but I find it really useful to set reminders for homework I have to do because I find I forget to do assignments after school without having a to do list.,5,0,5.7.0.20,08/01/2021 20:01,,,newest,com.anydo
gp:AOqpTOFhNt5fLotZEir0u4HkYfd9W5Nkyy-WNqY_J55jAfxlKvQfCZeBclga9ga8bPtlKaIHN3Vcmqk_GedcQQ,jai allen,https://play-lh.googleusercontent.com/a-/AOh14GgHvXxOFDdJDb6u-jdnu6ZKrpqemU3ORozxGwHaEg,Used it for years. Do simple,5,0,5.7.0.20,08/01/2021 19:33,,,newest,com.anydo
gp:AOqpTOHUD-QDUOrnZ-sym6auNKRuLEcuNfW-9PuBYr2dcU4I_0FcDUVd6fWuUnwytQ4B2x4B7v9gitWkGRud3Q,Felicia Mulholland,https://play-lh.googleusercontent.com/-j6mw4JCFCEc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmCoEqgt25Uy8Kbygf5aqVn2lvc1w/photo.jpg,Love it!! It did take some playing around to fully understand all the features but now that I have it is perfect!! Only have free version and it's great but since I use it so much I think I will upgrade!,5,0,5.7.0.20,08/01/2021 18:19,,,newest,com.anydo
gp:AOqpTOF1i2p1MW57VCpDT9NmVnmRcxfKMFjYLOu8vvO3kQiHoxcbnvqiugTBdzN1IC7re7B796sQOTn1950Ajg,Lonely Balock,https://play-lh.googleusercontent.com/-EDCqtk0jjLo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllQ235n_DlqDgVtmmn_1Nd2Rkp_Q/photo.jpg,Rate the apps,5,0,5.7.0.20,08/01/2021 18:01,,,newest,com.anydo
gp:AOqpTOHjakAhS9schJ4jDtRYTIKDP4UjqylxOpf-QcfUTW50Kt4TWfFOc1u-hnEmTNPbah6-hfLYpI5sniUEhA,Darnell Drayton,https://play-lh.googleusercontent.com/a-/AOh14GjZCkDDlYf88uhe6IgQ-VwttSwkvmef-W5RfdkhLg,"Wow just plain-ole-simple to use, while being sophisticated enough to handle my EXTREMELY busy schedule and agendas. Thanks and keep up the hard work Devs!",5,0,5.7.0.20,08/01/2021 11:06,,,newest,com.anydo
gp:AOqpTOE-RBv2_gVV3qRykMGNLtMkYfd1_bgYc__A3FtppPHdWZaDMBC7Fe0QwEudwv-ovzNsACxJ5Z8stSsomg,Melvin Vasquez,https://play-lh.googleusercontent.com/a-/AOh14GgYTz-iV4hUVSpBOZgfAWyHVUoVXT_xwRBgaxo1AA,Love it!,5,0,5.7.0.20,07/01/2021 22:11,,,newest,com.anydo
gp:AOqpTOH28TRqPRkhofYq7_aH8Uo5Tz2dJdcN0BbIn2dRXUcdlh5W7Bm-txPyFpzFOHQPV7hSMxcee8Cgz7MpiA,Boon Rich,https://play-lh.googleusercontent.com/-Ol2FTsSnz_s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnnAOhVVMXGzrdI7_uqTww-14DqBw/photo.jpg,Its a really good app. I use it for everything.,5,0,,07/01/2021 21:16,,,newest,com.anydo
gp:AOqpTOGSXudmbcABQ6XwTBGgiAOfIjmqMTT4ofcjodB2jsyamCV3JeVid2HbkCKm_P82D5_uEFIEs9y2UCkXIw,Josh Wilson,https://play-lh.googleusercontent.com/a-/AOh14Gi_952fgwF7fs9wB1OjiC93azmZsNonFOUIL_B1,This does pretty much everything I wanted out of a goal/to-do app.,5,0,5.7.0.20,07/01/2021 19:43,,,newest,com.anydo
gp:AOqpTOFfWS9sEhhOH_O0DUxe0i1R76I8I9zcL40-1QiAeTGVBpKew1Ob67hGgwcFYe6zIDdGjHOKHkDY-N6vzw,D.B.GOHIL B.R.GOH8L,https://play-lh.googleusercontent.com/-4PEm5eKDmDk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbPmQt4cGKA81AfKNKN101cJK3hQ/photo.jpg,If,5,0,,07/01/2021 16:07,,,newest,com.anydo
gp:AOqpTOE_WoIgP5glVgpGeJJZT5ZL8GgB1o-25AvRVRiMS8a4JXnL_yKkd3G5b04xG9qDKIsJO3tSvwEELCp09Q,Crystalee Bravo,https://play-lh.googleusercontent.com/a-/AOh14GhEgo-b1CK9yKxw2M7TF-yDHt--37oYYNwYsoPgRQ,Pretty good. Have a daily list and this app helps me a lot,5,0,5.7.0.20,07/01/2021 13:56,,,newest,com.anydo
gp:AOqpTOGRvYG4mzSNNsnlyrOCH4L6lim7qPatsa5Qujk1oHDwBl5JnJ5kaO-v9MM8Q78mMO0_r9k7daTRmZ3HgQ,Andre Elausta,https://play-lh.googleusercontent.com/a-/AOh14GgkRYQN6fAqb-hhZtrd4Ygp1ZiaPjRSdBNlhpJ4tg,The UI is simple and can accomodate my needs,5,0,,07/01/2021 11:55,,,newest,com.anydo
gp:AOqpTOHDIfpdkcLavFPgenNJt1rKq8FYwiRHiY2a07dyOsQMG2WU9ef_L4EvnbOL-Ck2jI4yhZ73qEpDOEDJpA,JainiL,https://play-lh.googleusercontent.com/a-/AOh14Gje-SfNyPF6RuOrowitIEO3w5noHwAQDWf_zpSdwQ,"The designers has worked their a** off for making this possible. The experience of using the app is amazing. I used to use notion to organize my day, but this is much light, fast and fluid.",5,0,5.7.0.20,07/01/2021 09:44,,,newest,com.anydo
gp:AOqpTOHtDmywO6cENZG70dCDZXGgKppU29k4CSiRysUbb5EGtzYIGu3TqOkV2WTKyuLisJJKLXGpQtvnKP2kkg,Airmand Pascua,https://play-lh.googleusercontent.com/-6j2C_LjzX0k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclUapeE4RBcD1QnaK228nJTp0fg2A/photo.jpg,Succes,5,0,,07/01/2021 04:57,,,newest,com.anydo
gp:AOqpTOE721IESmJ5kdSN3IztiVwuRAwejXu1p1-wWBm1nZoKOGw0XfnvZox7glOp5HG0qOKMAgQcvdsHPmxTOA,Syed Raheel Gillani,https://play-lh.googleusercontent.com/a-/AOh14Ghemh2-2KxyA6Iznq3xprjv6yV04XxNuoDcne3hcQ,"This is the best app in market, and very helpful, i have tried all but this is the best one.",5,0,5.7.0.20,07/01/2021 01:32,,,newest,com.anydo
gp:AOqpTOE7aSHzA3gh_vqQQnSez-9E9aMVYcsC3864eaF-z65esJbQS1LX2g-k35cQv3TMpk46E7QiL2XZCVAr4A,Deborah Merkle,https://play-lh.googleusercontent.com/a-/AOh14Gj3iatH68naTjvmnSlUvMLdQFXhaVkaTvqAaWPsyrY,Great,5,0,,07/01/2021 00:37,,,newest,com.anydo
gp:AOqpTOGwPWEnzYaZBJ1VNzSuzYETverhYbA7I8GsKLmRL4V5RH5MVKhPp6D4tAsakIzXarfJB6YO8iTDaFOR_A,Mohammadnaghi Haddadian,https://play-lh.googleusercontent.com/-no6KX6W6Z0g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmpspFr2iZZKXSUEeRXOqAezl8z5Q/photo.jpg,MohammadnaghiHaddadian,5,0,,06/01/2021 21:03,,,newest,com.anydo
gp:AOqpTOE7wU_AGM40sIvJ2kb_Qu9dI1AsCtu1_6KsV6W5fYSLB6-Nd3msVrP2Gsaor4_WdW274DAcMYTSw4SBAg,Afernu-Eyo Nyong,https://play-lh.googleusercontent.com/a-/AOh14GjEHCnP4Rn-WOrndZzAhoOUrsJFkOx4sXOIyhQxVg,Awesome stuff. Loving the organisation,5,0,5.7.0.20,06/01/2021 20:00,,,newest,com.anydo
gp:AOqpTOGKO1PtWZ6F57F-Wb6GHvoKtDa5ZJdzKRym_aaeWSu5-sd_jeE5BmyN2fQHGeU64x_Abe27ATdgfstpVg,Kevin McKinnon,https://play-lh.googleusercontent.com/a-/AOh14GgHKUeJeAVYAaglVfNQngxmwLYy-DP9vB63QVa-qQ,"I like this app because it blacks out your computer and asks if you've finished your tasks. It's very effective, I'm really more on task my 2nd week using it.",5,0,5.7.0.20,06/01/2021 15:46,,,newest,com.anydo
gp:AOqpTOGDyZTAor48O1XIMKf-p0FcvZiXpUo3h_uIgGumd7YjGZWdqMZd5CRqhEg1t7KISxCTBQIgRRCwurj5lw,Durgesh dangi,https://play-lh.googleusercontent.com/-Q6BopbNotms/AAAAAAAAAAI/AAAAAAAABbo/AMZuucmlOfSqelr2GbLH8x9_s-Y14dueIA/photo.jpg,"Best task management app, make unlimited to schedule your day feature",5,0,5.7.0.20,06/01/2021 15:03,,,newest,com.anydo
gp:AOqpTOFM0oX1BDQb0jC0p9JvXsNUM5t7iVNbot5j6FbwYbvsxkDMl-FOIKby3_ehwIsa_c8ldfl3tNZrfLSbRQ,Raman Singh,https://play-lh.googleusercontent.com/a-/AOh14GgFEX3-3hdaibyNhvc6P1DBfi-w75plZSVvt73h2g,A great application for managing your tasks.,5,0,5.7.0.20,06/01/2021 11:24,,,newest,com.anydo
gp:AOqpTOGtq-Tb5NKBd_yFsIpfuBBiS64PjT_2D3K5hJfeED2HiXVFrMgetsZrqkclrXzGEMZXKw8VPwEGlXpw0Q,Alexander Molnar,https://play-lh.googleusercontent.com/a-/AOh14GjtseX6-1igkpAnJhtkR6fUaZbBXLaxq68Gsc51sdM,"The app itself is fantastic, and the customer service is out of this world! Extremely fast, polite, and went to great lengths to fix my problem. And let's not forget the widget, it's absolutely phenomenal. Haven't seen anything like it since ACalendar+ (which I loved, but it doesn't provide the list sharing and a bunch of other things that Any.Do does). Highly recommended!",5,78,5.7.0.20,05/01/2021 20:37,,,newest,com.anydo
gp:AOqpTOGdikqadDSv5kXGFuz7pdeu3ES1JdNYNTZwrgQuUmARch2apv4sBu68w1w3bIdm0rchRwd0hVQxeIQyMQ,Brennan Maina,https://play-lh.googleusercontent.com/a-/AOh14GiR5JLz2oM8XvrHCNr9K6ZIvmlqB4iR-uVAYIAi8g,You need to download this app?,5,0,5.7.0.20,05/01/2021 17:43,,,newest,com.anydo
gp:AOqpTOFOPKoYL6DjgLi3kGvUApJSPKvWrUSYY8858egJ6bittDpwL9WV0bBMvJVC7DeN0uapYAFf5z1tmB98ag,Bernard Cauchi,https://play-lh.googleusercontent.com/a-/AOh14GgDtog_eTgnGVGKqJbfsnMPzmPYHEgvZ_zrPM1u,Very useful app,5,0,5.7.0.20,05/01/2021 17:25,,,newest,com.anydo
gp:AOqpTOEJ1CPppP_gRKxgxOZC4ySKwb6W7CLUr3ZwMywG_Yh9TXwWjxx6gimnpuPXbltfhkEd-GurVo4QtSyu2A,YPL Living Your Best Life!,https://play-lh.googleusercontent.com/a-/AOh14GjopxuIVlgTxwTE069HsD5m7_n8Dk5LdBmmeXnglw,I love it. Ut helps me stay organized,5,0,,05/01/2021 15:59,,,newest,com.anydo
gp:AOqpTOElu93NvO-Gb0yDY3rWUWG4arpkUtiE9-LlnsV-LFdoVBoYi-6AP8vuYbl2ERdIUcLMB5kcFYNiutoHRQ,Tanwani Harsh,https://play-lh.googleusercontent.com/a-/AOh14GgqQft6k4ye-E-lgqB81JF6l0sJvOukzuB14xZEZg,Great App ðŸ˜Š Must Download,5,0,5.7.0.20,05/01/2021 15:58,,,newest,com.anydo
gp:AOqpTOGsQAs2Z_HL0Uskd9Mf0KklPwnUzJ3SbDBsceBgeWw67SP1qbVmmoBsn2GiQQeUQM06B6WSZ_omd_X-5w,Prince Illis,https://play-lh.googleusercontent.com/-TQxBCuxIDQc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclc48Kcn7_PXiE379nTRcRR5nFOZw/photo.jpg,"A God sent, can't recommend this app enough! It works with all your apps including outlook and makes it super easy to keep up with what you have to do. Especially useful during corona: 10/10. -Chaotic finance student",5,0,5.7.0.20,05/01/2021 13:53,,,newest,com.anydo
gp:AOqpTOFfRjXdmNI1qTP_cmfmoyqadn8m47hVG4PLRt-caRRXroPdfBe48w6KnKMGOE8w-JHy5JfIe5cRdhKCZA,anurag maheshwari,https://play-lh.googleusercontent.com/a-/AOh14Ghqia5-7qM-R7BMjwq89XOZJZ0SPM1kmlbAUU3CBw,Very good application,5,0,5.7.0.20,05/01/2021 12:20,,,newest,com.anydo
gp:AOqpTOEUp53vfdY__pJwrWkL8iJsCsS1mJswtx1OnTd4wEqU0VfxS-xl4cInat7nPNQdzfCLEXEPCDMHOYBHhA,Oriol JuvÃ© de Yebra,https://play-lh.googleusercontent.com/a-/AOh14GjdlnC1LsSlBDlaS5T-_1NCUddSZvL1KxRioyvT_aw,I have been using it for a week and love it.,5,0,5.7.0.20,05/01/2021 11:29,,,newest,com.anydo
gp:AOqpTOHKk1F0qFbQNxmfCoQCmEtkurJ5zuN8b1TDZCtQx3HwklfSStxNPucNWsE-VTQkgf-RWZCHS8znnxgIYQ,Raul Cardenas,https://play-lh.googleusercontent.com/a-/AOh14GiktqPJjnLtMT8cd3mUPd2nCHHdhuVb-4m5nP7kJw,Very good widgets i love it,5,0,5.7.0.20,05/01/2021 06:42,,,newest,com.anydo
gp:AOqpTOHY50a_5_PDRdYrn2VmUzV1tr0x9ppbU5l9lBqqq6JxwX9z7uTwj23a4ver8ZUHjuGoHt-iIHr7PdnVcA,Harley Lovitos,https://play-lh.googleusercontent.com/-dFl07nOyFF8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMjUa4vJRRNLEDhUPIEr_pxm1Lxw/photo.jpg,Its really easy to use.good ui/ux kudos,5,0,5.7.0.20,05/01/2021 03:19,,,newest,com.anydo
gp:AOqpTOFz8F902kEtiCaF4QT-EhezuIcx5x9gmNi6fqgONd3pjUMY4xy1VwTMh9xlv6cewMlcmS3zK7E6cjxodQ,à¸žà¸£à¸žà¸¡à¸¥ à¸›à¸±à¸—à¸¡à¸²à¸™à¸™à¸—à¹Œ,https://play-lh.googleusercontent.com/a-/AOh14GgSXykNAJVcc7cmSvDMco-TyFKO_yqkJRnk4ER6gw,It's easy to use and more practical,5,0,5.7.0.20,04/01/2021 15:28,,,newest,com.anydo
gp:AOqpTOGu5Ihl5ZRXLzKIcdc7ssFxEGT5wZ5kvBEK2u9Vy5p6C4D0Szvp27qU58WUWsGYH9u8G4uJeDuyJligyA,suma chatni,https://play-lh.googleusercontent.com/a-/AOh14GjDgOuEP9cY1SqMFF1M2bleqfghAWbNHQivx1fJYg,Such a great app... Very intuitive and easy to use... Quick and great widgets... Loving it... Thank you developers â˜ºï¸,5,0,5.7.0.20,04/01/2021 13:29,,,newest,com.anydo
gp:AOqpTOEqbUiyl9IRkrVRvZ5qkmOBXIwJsiHTyAz2mPHMkYQr_sdDW97QZajfGH6AulVWckGkMB5EbpsrUnq9Vw,Blue Moon,https://play-lh.googleusercontent.com/a-/AOh14GgH5SJA5wzH0tgzWQSAWRzsqx0rHpOMz3xXGDNDfw,Perfect,5,0,,04/01/2021 10:32,,,newest,com.anydo
gp:AOqpTOFluRrT-YMJc09Ah1GiJ0o3bGhaL_y_iaph71_OK-bzbm2sj2bMV2dYhVNDL4DyW_EA959yqSjcFekZCg,Santosh Swain,https://play-lh.googleusercontent.com/a-/AOh14GhYnFD_LvcI7yjrH_-BOvpM2DxuRVoqs-rQ6-QJ2A,Happy with premium version. Its gives me flexibility to do my planned work on time. And most importantly reminding me before time. WhatsApp option is too good ðŸ‘ cheers,5,2,5.7.0.20,04/01/2021 09:23,,,newest,com.anydo
gp:AOqpTOHbrakXWGwc-n-KYD0mGCK7_v2N_hJlrRVkcTlW7hbdf8i4ftgiPVSiLzv5Cf8b-sDQxghsZHHXWlkp9Q,Coach Agbayani,https://play-lh.googleusercontent.com/-QOPrGMpqXt8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmvvv9VShgLkAdIqn2QcbGX7BMQSw/photo.jpg,Can you Fix the issue app is crashing on start,5,0,5.7.0.10,04/01/2021 01:20,,,newest,com.anydo
gp:AOqpTOFkSF_U2gmnyRY7ODkiZOgBDfPH1jUTCzAY-pKGH1xx9d8AXTJhA7yaJKeyp59icQ5vUgJGKemIzypwqg,Bill Morgan,https://play-lh.googleusercontent.com/-cHma7fdAFJQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSwt5aPAxwL_X8jZ1TZDRHIsMOZA/photo.jpg,Excellent,5,0,5.7.0.20,03/01/2021 23:08,,,newest,com.anydo
gp:AOqpTOG6FolacmeS9AlAWGJAOi013of3k3telKvy578uElhPq0qvT66b6MGo5Ty3zLT48oMG5qzqGdHjBksLZg,No AlsoNo,https://play-lh.googleusercontent.com/-dPJ9dwmHqJM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_cvBFFHNvnSB3e2Nz3JjIk3bv1A/photo.jpg,Excellent Features. Found what I needed,5,0,5.7.0.20,03/01/2021 21:38,,,newest,com.anydo
gp:AOqpTOHQqI0d0xh4eeOPYPG13OYtrLyjfqMjInQZRnD2xRiZomc09Kryuz2hTnCvbP1uWZSVGksb3tRhGRk5pQ,Ali Ebadi,https://play-lh.googleusercontent.com/a-/AOh14GiEfZW-ivSaW3Laq83G2Ls1abUzm1IZQ3m6iNYd9g,The best choice!,5,0,,03/01/2021 19:59,,,newest,com.anydo
gp:AOqpTOErAzj-Bhm1FZlJjmegBck-A44o1Qzzl-evn_72p15cFsej_8dmlJvh70zmHrcvSBw0urlyabwL1NOwLA,Amit Singh,https://play-lh.googleusercontent.com/a-/AOh14GjBAZn0qHVyYzKaOW4Q1WR0ist3dzgF9tmaNXxKoQ,Amit someone Singh,5,0,5.7.0.20,03/01/2021 16:36,,,newest,com.anydo
gp:AOqpTOEklTpFdAbiPsj90NApjTtZ2l9pp1uVt8rDghaEtRcqj-fUUwoFfVoCz08_74Z8WCR-hI_qZoAGolOLdw,Tejas Gowda,https://play-lh.googleusercontent.com/a-/AOh14Ghvt2z_H5iTmEsP5S9UBhMXRFVuaVKO5CUmjBRr,Best app for to crush your goals. I was searching for a app like this for a long time.,5,0,5.7.0.20,03/01/2021 05:16,,,newest,com.anydo
gp:AOqpTOFDFkXzs81U_CI9QjUTOMLuL_jfKEAEFno9MD7avSpD53O0J5_CQByIEnraby8es1urDOguVxdI0TdS0g,B MASTHANAIAH,https://play-lh.googleusercontent.com/-mOYRNfPZ-vA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclbjbhSSVqfFuFlssTADDrcOxhQ2Q/photo.jpg,Sellent app please get started,5,0,5.7.0.20,03/01/2021 04:53,,,newest,com.anydo
gp:AOqpTOGo8LZSbHs-a9pCIqRQVkRZr53Mal9V00bxdyAQb4DzMR-9RXMI1y7zgBWqsY6Dwke_I_iU6l3QdTGc7g,Senneh Conteh,https://play-lh.googleusercontent.com/a-/AOh14GimuL43v0Jit83_koZOuSwB7KGs665frdCH_g2v,Great,5,0,,03/01/2021 01:49,,,newest,com.anydo
gp:AOqpTOFmUJjZ1qC166euwvS5j-ZudhcWGwc7ncoYnWilCAIaFwevUJP7aiLj22WjHUnwRmri5TqTFoKymYstbg,Ð’Ð¸ÐºÑ‚Ð¾Ñ€ ÐšÐ¾Ð·Ð¾Ð²,https://play-lh.googleusercontent.com/a-/AOh14Gg8OQqnKrWi_K9R24RHJMUd1jabClmzBeKGNbepWg,This app is what I needed... With this app you can totally organise your plans and what to do. Install it!,5,0,5.7.0.20,02/01/2021 20:10,,,newest,com.anydo
gp:AOqpTOE4uZ7YX2RnEaDDoKpfz1XGGNxB_LyjEQ6zC3rtEqGT89MqoBaQ5z6o74tYko13CYROkrfaHROiIcb25Q,Ikha Muliawati,https://play-lh.googleusercontent.com/a-/AOh14GiYM4N9uYqOF1pdESMI98GAeZbBpzk2z-FgPiVhtA,Super experience with this app. Iam more productive.,5,0,5.7.0.20,02/01/2021 18:44,,,newest,com.anydo
gp:AOqpTOEVb9dOUI01Ccc-ZmqFli60oTd7GBG6imdmR69v1T_JVLbN-pJ7fQBmoo9DBAe-DgTzxGXMuLtfBdM6Aw,Anil anil,https://play-lh.googleusercontent.com/a-/AOh14GjFAnoUETCtqy5tjsWPYIyHZJNoclXPQarNjavy,Gmail,5,0,,02/01/2021 15:43,,,newest,com.anydo
gp:AOqpTOEI4hVe002YV3qUN2UAVhcPJiDBsObzCtxIjBdn1wyaOSU8NdGJsqxTTFgYA0ivB6mwDb1WcoD3qhnrKQ,Jason Delevan,https://play-lh.googleusercontent.com/-plXVe9dV-WA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckPte_nbDtQVODRCajw_pPty_TE0A/photo.jpg,"Really good to do list app. They are also constantly updating and tweaking the app, which bodes well for its future.",5,2,5.7.0.20,02/01/2021 15:41,,,newest,com.anydo
gp:AOqpTOGlMZZpY21rDbplqA0Rlum8aprT8DENmTSW1t-PhTSbxdnKQ-Nm98drPSJmTUjd-hq-6Dgm5c8aLNUQvQ,Ahmad Al-Hilayel,https://play-lh.googleusercontent.com/a-/AOh14Gi9s46ePKJW0-WH-8GLfzNSO_6R0OOmXCcgOe_3Uw,"It is really very useful, specifically when you use the paid app. I can send whatsapp to any do then become a take on my list. Thank you",5,0,5.7.0.20,02/01/2021 07:26,,,newest,com.anydo
gp:AOqpTOFZXVEcoJW7ZLxi9vw4WeqxJuMkXk_aYjD4R-e0aDv19r7JVmWVX6fdxm9M0jUr74loo1f-l0GlPoRVuA,Philly's Google #1,https://play-lh.googleusercontent.com/a-/AOh14GhKSUalOhg5zKMW4fxRXCgWcm_HIe1HqYGIJgMInJQ,"Now this Any.do app is a life saver for us people that have to make out lists such as monthly budgets, grocery lists, or even create monthly budgets. I give this awesome app 5' star's...",5,5,5.7.0.20,02/01/2021 05:38,,,newest,com.anydo
